ID,タイトル
0003450690,労働力状態・産業・職業・従業上の地位 男女，従業上の地位，職業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450690,労働力状態・産業・職業・従業上の地位 男女，従業上の地位，職業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450710,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），従業上の地位，職業（大分類）別就業者数（15歳以上の単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450710,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），従業上の地位，職業（大分類）別就業者数（15歳以上の単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450710,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），従業上の地位，職業（大分類）別就業者数（15歳以上の単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450676,労働力状態・産業・職業・従業上の地位 男女，従業上の地位，職業（大分類）別平均年齢（15歳以上の単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450676,労働力状態・産業・職業・従業上の地位 男女，従業上の地位，職業（大分類）別平均年齢（15歳以上の単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450676,労働力状態・産業・職業・従業上の地位 男女，従業上の地位，職業（大分類）別平均年齢（15歳以上の単独世帯の有配偶就業者及び自衛隊営舎内居住の単独有配偶就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450677,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，国籍総数か日本人，職業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450677,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，国籍総数か日本人，職業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450677,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，国籍総数か日本人，職業（大分類）別就業者数（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450692,労働力状態・産業・職業・従業上の地位 男女，配偶関係，国籍総数か日本人，職業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450692,労働力状態・産業・職業・従業上の地位 男女，配偶関係，国籍総数か日本人，職業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450692,労働力状態・産業・職業・従業上の地位 男女，配偶関係，国籍総数か日本人，職業（大分類）別平均年齢（15歳以上就業者）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450712,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，国籍総数か日本人，職業（大分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450712,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，国籍総数か日本人，職業（大分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450712,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），配偶関係，国籍総数か日本人，職業（大分類）別役員を含む雇用者数（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450718,労働力状態・産業・職業・従業上の地位 男女，配偶関係，国籍総数か日本人，職業（大分類）別平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450718,労働力状態・産業・職業・従業上の地位 男女，配偶関係，国籍総数か日本人，職業（大分類）別平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市
0003450718,労働力状態・産業・職業・従業上の地位 男女，配偶関係，国籍総数か日本人，職業（大分類）別平均年齢（15歳以上雇用者（役員を含む））－全国，都道府県，21大都市，特別区，人口50万以上の市
0003464346,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，産業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003464346,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，産業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003464346,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，産業（中分類）別就業者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市
0003464347,労働力状態・産業・職業・従業上の地位 男女，年齢（5歳階級），労働力状態，産業（中分類）別役員を含む雇用者数（15歳以上）－全国，都道府県，21大都市，特別区，人口50万以上の市
